split_name,family,target,score_method,tolerance_pct,failure_rate,failure_AUROC,failure_AUPRC,AURC_MAPE_pct,full_MAE,full_RMSE,full_MAPE_pct,full_R2,model_family
holdout_G02,withheld_geometry,Nuavg,V_only,5.0,0.0234375,0.5,0.0234375,1.2526383373816765,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,U_plus_D,5.0,0.0234375,0.6962222222222222,0.03838841890750089,0.699564559282463,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,U_plus_V,5.0,0.0234375,0.6062962962962962,0.029118674169450336,0.7354673923956226,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,D_plus_V,5.0,0.0234375,0.494962962962963,0.02280721173508842,1.3174941351758704,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,U_plus_D_plus_V,5.0,0.0234375,0.6962222222222222,0.03838841890750089,0.699564559282463,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,U_2D_plus_V,5.0,0.0234375,0.6757037037037038,0.036922227829293934,0.8080502564264561,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,conservative_U_D_V_max,5.0,0.0234375,0.5566296296296296,0.026008899341794785,0.86191381971446,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,oracle_error_rank,5.0,0.0234375,0.9999999999999999,1.0,0.37306306244378923,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,Nuavg,random_rejection,5.0,0.0234375,0.4186666666666667,0.022156877205561178,1.2144149242419766,0.26473176595077336,0.586443923460146,1.10969839586656,0.9953004745997761,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,U_only,10.0,0.0,,,1.2949572500020117,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,D_only,10.0,0.0,,,1.5393872454440742,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,V_only,10.0,0.0,,,1.407370142706834,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
holdout_G02,withheld_geometry,DelP_Pa,U_plus_D,10.0,0.0,,,1.4577843070164256,2.3930244065018265,4.312805159873561,1.4180217588329105,0.9999548584592701,ExtraTrees
