split_name,target,score_method,coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2,model_family
random80_20,Nuavg,U_plus_D,0.4002169197396963,369,0.020261605669392696,0.04933844581996261,0.12572602145902395,0.05219387618009335,0.45693457518053565,2.1145956614960353,5.490540042300897e-05,0.9999474141300384,ExtraTrees
random80_20,Nuavg,U_plus_D,0.45010845986984815,415,0.023712962045224335,0.08249810848695872,0.14374404465444002,0.05397426520319574,0.4851285659964629,7.02053355899714,0.0030303068020503428,0.9998447585849671,ExtraTrees
random80_20,Nuavg,U_plus_D,0.5,461,0.0257713366447826,0.10236356245933236,0.15360280346844016,0.05397426520319574,0.48354446828890046,7.218495701023861,0.006473418407795819,0.9997659682172807,ExtraTrees
random80_20,Nuavg,U_plus_D,0.5509761388286334,508,0.026714355825662228,0.10044818163561592,0.16138515821676233,0.060273368308351075,0.5135117628223552,7.218495701023861,0.00616104532095114,0.999788428055175,ExtraTrees
random80_20,Nuavg,U_plus_D,0.6008676789587852,554,0.027220041780659277,0.099004020444593,0.1633190871690928,0.06256399368456682,0.5327169517305262,7.218495701023861,0.0071005439903640884,0.9998001750503309,ExtraTrees
random80_20,Nuavg,U_plus_D,0.6507592190889371,600,0.02968939053583507,0.10316977602263724,0.1742723959012585,0.06621568178670789,0.5753671720206758,7.218495701023861,0.008109699381631582,0.9997936867113912,ExtraTrees
random80_20,Nuavg,U_plus_D,0.7006507592190889,646,0.029804105091075773,0.10063656363345284,0.17447771265379255,0.06872215883630597,0.5763148846569442,7.218495701023861,0.007090160632062099,0.999806625610822,ExtraTrees
random80_20,Nuavg,U_plus_D,0.7505422993492408,692,0.031176934352705292,0.10983586952059818,0.185157270228063,0.07017723827036346,0.6184554260946782,7.218495701023861,0.008078063586194865,0.9997618111031688,ExtraTrees
random80_20,Nuavg,U_plus_D,0.8004338394793926,738,0.03220040473425632,0.10907711428354788,0.19180052281364446,0.07280155320715298,0.6172258134226694,7.218495701023861,0.006186515259555166,0.9997747602690987,ExtraTrees
random80_20,Nuavg,U_plus_D,0.8503253796095445,784,0.034206930127401995,0.11181808478089593,0.20552760180788604,0.07521024489203708,0.6975741177004674,7.218495701023861,0.00776807407231021,0.9997740168660639,ExtraTrees
random80_20,Nuavg,U_plus_D,0.9002169197396963,830,0.03844793750700948,0.11719599579853199,0.2213400813736345,0.08117358658131821,0.7506687382708565,7.218495701023861,0.006078802042922857,0.9997849045856705,ExtraTrees
random80_20,Nuavg,U_plus_D,0.9501084598698482,876,0.050841498340788334,0.1603895496879405,0.25653974435743987,0.0882227491940775,0.9506873743229265,7.218495701023861,0.0010438767144030827,0.9996580286850171,ExtraTrees
random80_20,Nuavg,U_plus_D,1.0,922,0.07403527762199566,0.23347585453304578,0.32278422215555486,0.09633206050787407,1.5117535401318076,7.218495701023861,0.0004818165436519565,0.9993900057246003,ExtraTrees
random80_20,Nuavg,U_plus_V,0.0509761388286334,47,0.014785460992915006,0.028177885318820955,0.0974221839324094,0.026602819898693706,0.41998654291069865,0.7388024629395988,-0.0011244680851124173,0.9999820449756883,ExtraTrees
random80_20,Nuavg,U_plus_V,0.10086767895878525,93,0.012032078853076918,0.022831752620390472,0.08083018115633481,0.023973916379485934,0.33174951347187065,0.7388024629395988,-0.0014306451613029373,0.9999886617399102,ExtraTrees
random80_20,Nuavg,U_plus_V,0.15075921908893708,139,0.012082853717048408,0.0223027517542558,0.07810698751203869,0.027918478043847755,0.30194654889734873,0.7388024629395988,-0.0007852517985743241,0.9999878865045201,ExtraTrees
random80_20,Nuavg,U_plus_V,0.20065075921908893,185,0.013267854054069862,0.028249617052127706,0.07949370963984242,0.03175964302190513,0.2581432109110772,0.7388024629395988,-0.0015168630630727408,0.9999794440930918,ExtraTrees
random80_20,Nuavg,U_plus_V,0.25054229934924077,231,0.012938468975486022,0.026946900807807057,0.07791312398296849,0.028675205506540437,0.2766795610947362,0.7388024629395988,-0.001232264069268251,0.9999815366928337,ExtraTrees
random80_20,Nuavg,U_plus_V,0.3004338394793926,277,0.012442205014281916,0.025571643769104313,0.07532098459602206,0.03193722054892158,0.24640081113007795,0.7388024629395988,-0.001444999616296608,0.9999827816255933,ExtraTrees
