split_name,target,score_method,coverage,n,MAE,RMSE,MAPE_pct,Median_APE_pct,P95_APE_pct,Max_APE_pct,Bias,R2
holdout_Re25,Nuavg,U_plus_V,0.5503472222222222,634,4.855519330113167,5.375252830150194,43.03251761116531,46.49582881978636,58.82874163593685,60.87406859477551,4.855519330113167,-3.3837821301694913
holdout_Re25,Nuavg,U_plus_V,0.6006944444444444,692,4.74688029278,5.27694271492614,42.43683242867102,45.71275855449561,58.75419554325502,60.87406859477551,4.74688029278,-3.283054361630141
holdout_Re25,Nuavg,U_plus_V,0.6501736111111112,749,4.689356433186958,5.220352744470041,42.0748651432994,44.829114307367476,58.72632746490328,60.92577082490066,4.689356433186958,-3.218989120278457
holdout_Re25,Nuavg,U_plus_V,0.7005208333333334,807,4.617427717883406,5.145740304654153,41.69239647909383,43.74377899157193,58.69277745811578,60.92577082490066,4.617427717883406,-3.1915826315584903
holdout_Re25,Nuavg,U_plus_V,0.75,864,4.560383480317505,5.094554342406871,41.344389189811224,42.23109008623819,58.654527838687194,60.92577082490066,4.560383480317505,-3.1152645444472693
holdout_Re25,Nuavg,U_plus_V,0.8003472222222222,922,4.51771611107849,5.054326997681994,41.04677464189827,41.4547027541132,58.60735381308192,60.92577082490066,4.51771611107849,-3.038944841068112
holdout_Re25,Nuavg,U_plus_V,0.8506944444444444,980,4.473447400508024,5.015886272398384,40.76336975597057,40.64907185284854,58.56757075986931,60.92577082490066,4.473447400508024,-2.9006093144231113
holdout_Re25,Nuavg,U_plus_V,0.9001736111111112,1037,4.406954170664067,4.951530406605222,40.398815025735864,37.888422983594,58.55802852572232,61.094076305680495,4.406954170664067,-2.8151408690615587
holdout_Re25,Nuavg,U_plus_V,0.9505208333333334,1095,4.3422832205255935,4.894694160731295,40.05469671880272,37.669330083210795,58.49635483829803,61.094076305680495,4.3422832205255935,-2.6949351923967853
holdout_Re25,Nuavg,U_plus_V,1.0,1152,4.319444935993354,4.8774707159696895,39.873113392472774,37.45970101540368,58.49894634486819,61.094076305680495,4.319444935993354,-2.5761340631585825
holdout_Re25,Nuavg,D_plus_V,0.050347222222222224,58,4.213553482976454,4.679822340091974,35.0263092206896,41.102777215606594,43.583977356620366,44.285379142532236,4.213553482976454,-0.8493800057620335
holdout_Re25,Nuavg,D_plus_V,0.10069444444444445,116,4.023085009765625,4.3768809653823135,37.801363905707426,37.3769538867399,51.83074460926666,53.90719850059092,4.023085009765625,-1.3966107345691463
holdout_Re25,Nuavg,D_plus_V,0.1501736111111111,173,4.989409487544596,5.429046492424219,43.71926464875784,42.32583108117015,60.5436093503956,60.886077109181805,4.989409487544596,-2.9881209513475033
holdout_Re25,Nuavg,D_plus_V,0.20052083333333334,231,4.785873653474618,5.356633754281806,42.32233961829465,41.51688128756115,60.444594497350366,61.094076305680495,4.785873653474618,-2.4625844480114107
holdout_Re25,Nuavg,D_plus_V,0.25,288,4.365339693413841,4.946010924103803,40.35874544333428,37.052672979127095,60.28117138778379,61.094076305680495,4.365339693413841,-2.180636317806837
holdout_Re25,Nuavg,D_plus_V,0.3003472222222222,346,4.640736318925626,5.160449649842016,42.333467559397434,41.53340063575401,60.26851567162848,61.094076305680495,4.640736318925626,-2.81607404510434
holdout_Re25,Nuavg,D_plus_V,0.3506944444444444,404,4.779514529226322,5.333295414564606,42.71481432150571,42.31606439793197,60.21005976321846,61.094076305680495,4.779514529226322,-2.791619005570845
holdout_Re25,Nuavg,D_plus_V,0.4001736111111111,461,4.492681669037461,5.070590593489884,41.254001651648004,38.245426320618996,59.76854983358792,61.094076305680495,4.492681669037461,-2.483631268854401
holdout_Re25,Nuavg,D_plus_V,0.4505208333333333,519,4.537640290185711,5.079305541653125,41.84083581827306,41.110994190916855,59.48035614334379,61.094076305680495,4.537640290185711,-2.7383065664020054
holdout_Re25,Nuavg,D_plus_V,0.5,576,4.806248985804452,5.347845358719792,43.15621878213988,46.20632564581312,59.44099410632815,61.094076305680495,4.806248985804452,-2.9786849635756565
holdout_Re25,Nuavg,D_plus_V,0.5503472222222222,634,4.556868306984886,5.138078452453912,41.67898011346724,41.102777215606594,59.316075472914335,61.094076305680495,4.556868306984886,-2.6494354037595516
holdout_Re25,Nuavg,D_plus_V,0.6006944444444444,692,4.4607914743324235,5.027952126069562,41.21018821679578,38.2653184069128,59.104030468153034,61.094076305680495,4.4607914743324235,-2.6846645372826936
holdout_Re25,Nuavg,D_plus_V,0.6501736111111112,749,4.585209143251793,5.128480066277214,41.82636480116977,42.32583108117015,58.95160818478394,61.094076305680495,4.585209143251793,-2.815535925586408
holdout_Re25,Nuavg,D_plus_V,0.7005208333333334,807,4.523442404738264,5.083964225411218,41.31058024678616,41.51688128756115,58.77809109172994,61.094076305680495,4.523442404738264,-2.6358982158853745
holdout_Re25,Nuavg,D_plus_V,0.75,864,4.393237815187596,4.958433635761628,40.62283305037409,37.3769538867399,58.73426668530741,61.094076305680495,4.393237815187596,-2.547440939145969
holdout_Re25,Nuavg,D_plus_V,0.8003472222222222,922,4.48299643705455,5.025245718585122,41.238257880990744,41.53340063575401,58.73744237346906,61.094076305680495,4.48299643705455,-2.75345116749041
holdout_Re25,Nuavg,D_plus_V,0.8506944444444444,980,4.530279914444904,5.087819534722133,41.267716968580004,42.31606439793197,58.6592595101384,61.094076305680495,4.530279914444904,-2.7002261336319977
holdout_Re25,Nuavg,D_plus_V,0.9001736111111112,1037,4.388057786108328,4.968299109468047,40.33332084289911,38.245426320618996,58.584565080052734,61.094076305680495,4.388057786108328,-2.5625199456581247
holdout_Re25,Nuavg,D_plus_V,0.9505208333333334,1095,4.360023051635185,4.926443533872763,40.10698138632536,37.76646548993325,58.558542910947025,61.094076305680495,4.360023051635185,-2.602274304908988
holdout_Re25,Nuavg,D_plus_V,1.0,1152,4.319444935993354,4.8774707159696895,39.873113392472774,37.45970101540368,58.49894634486819,61.094076305680495,4.319444935993354,-2.5761340631585825
holdout_Re25,Nuavg,U_plus_D_plus_V,0.050347222222222224,58,3.8266852375688227,4.178093823245403,38.860810210714156,36.82699229156072,56.393580822096105,56.638320255252275,3.8266852375688227,-3.1260442324120463
holdout_Re25,Nuavg,U_plus_D_plus_V,0.10069444444444445,116,4.70397331231216,5.105184573040981,43.163772925033804,46.5160257433421,56.82142391957149,60.68093347613963,4.70397331231216,-4.020308026668178
holdout_Re25,Nuavg,U_plus_D_plus_V,0.1501736111111111,173,5.128576172368927,5.598638615668754,45.04524635964324,49.066672787106604,59.486735966652255,60.68093347613963,5.128576172368927,-4.0328295899060524
holdout_Re25,Nuavg,U_plus_D_plus_V,0.20052083333333334,231,5.2992650999523345,5.767062628594247,45.69188935502052,49.59199798570937,59.18138472112663,60.68093347613963,5.2992650999523345,-4.061066989976131
